09.04.2016 00:00, 140, 8.9
09.04.2016 01:00, 140, 8.9
09.04.2016 02:00, 140, 8.9
09.04.2016 03:00, 140, 8.9
09.04.2016 04:00, 139, 8.9
09.04.2016 05:00, 139, 8.9
09.04.2016 06:00, 140, 8.9
09.04.2016 07:00, 140, 8.8
09.04.2016 08:00, 139, 8.8
09.04.2016 09:00, 139, 8.8
09.04.2016 10:00, 139, 8.8
09.04.2016 11:00, 139, 8.8
09.04.2016 12:00, 139, 8.9
09.04.2016 13:00, 139, 8.9
09.04.2016 14:00, 139, 8.9
09.04.2016 15:00, 139, 8.8
09.04.2016 16:00, 139, 8.7
09.04.2016 17:00, 139, 8.6
09.04.2016 18:00, 139, 8.6
09.04.2016 19:00, 139, 8.6
09.04.2016 20:00, 139, 8.6
09.04.2016 21:00, 139, 8.6
09.04.2016 22:00, 139, 8.6
09.04.2016 23:00, 139, 8.6
10.04.2016 00:00, 139, 8.6
10.04.2016 01:00, 139, 8.7
10.04.2016 02:00, 139, 8.7
10.04.2016 03:00, 138, 8.6
10.04.2016 04:00, 138, 8.6
10.04.2016 05:00, 138, 8.6
10.04.2016 06:00, 138, 8.6
10.04.2016 07:00, 138, 8.6
10.04.2016 08:00, 138, 8.6
10.04.2016 09:00, 138, 8.6
10.04.2016 10:00, 138, 8.6
10.04.2016 11:00, 138, 8.8
10.04.2016 12:00, 138, 8.9
10.04.2016 13:00, 138, 8.8
10.04.2016 14:00, 138, 9.1
10.04.2016 15:00, 138, 9.2
10.04.2016 16:00, 138, 9.2
10.04.2016 17:00, 138, 9.3
10.04.2016 18:00, 138, 9.3
10.04.2016 19:00, 138, 9.2
10.04.2016 20:00, 138, 9.2
10.04.2016 21:00, 137, 9.3
10.04.2016 22:00, 137, 9.2
10.04.2016 23:00, 137, 9.1
11.04.2016 00:00, 137, 9.0
11.04.2016 01:00, 137, 8.8
11.04.2016 02:00, 137, 8.8
11.04.2016 03:00, 137, 8.7
11.04.2016 04:00, 137, 8.6
11.04.2016 05:00, 137, 8.5
11.04.2016 06:00, 137, 8.5
11.04.2016 07:00, 137, 8.5
11.04.2016 08:00, 137, 8.4
11.04.2016 09:00, 137, 8.4
11.04.2016 10:00, 136, 8.5
11.04.2016 11:00, 134, 8.6
11.04.2016 12:00, 134, 9.1
11.04.2016 13:00, 134, 9.4
11.04.2016 14:00, 134, 9.8
11.04.2016 15:00, 134, 10.1
11.04.2016 16:00, 134, 10.2
11.04.2016 17:00, 134, 10.2
11.04.2016 18:00, 134, 10.4
11.04.2016 19:00, 134, 10.4
11.04.2016 20:00, 134, 10.3
11.04.2016 21:00, 134, 10.3
11.04.2016 22:00, 134, 10.3
11.04.2016 23:00, 134, 10.1
12.04.2016 00:00, 134, 10.0
12.04.2016 01:00, 134, 9.9
12.04.2016 02:00, 134, 9.8
12.04.2016 03:00, 134, 9.8
12.04.2016 04:00, 134, 9.7
12.04.2016 05:00, 134, 9.7
12.04.2016 06:00, 134, 9.4
12.04.2016 07:00, 134, 9.1
12.04.2016 08:00, 134, 8.8
12.04.2016 09:00, 134, 9.0
12.04.2016 10:00, 135, 9.3
12.04.2016 11:00, 134, 9.5
12.04.2016 12:00, 134, 9.6
